0,1,2
244250720.0,14028044.0,-160525250.0
211959000.0,12173356.0,-139302620.0
188764460.0,10841140.0,-124058780.0
267714910.0,15375523.0,-175946220.0
270654800.0,15544477.0,-177878380.0
288501600.0,16569529.0,-189607580.0
211960220.0,12173404.0,-139303400.0
279275070.0,16039443.0,-183543730.0
235518260.0,13526162.0,-154786020.0
260978420.0,14988762.0,-171518980.0
243886560.0,14007157.0,-160285920.0
267713420.0,15375469.0,-175945250.0
235085220.0,13501287.0,-154501400.0
286249500.0,16439961.0,-188127400.0
239647040.0,13763310.0,-157499520.0
270653250.0,15544416.0,-177877390.0
241748020.0,13883995.0,-158880300.0
258872370.0,14867659.0,-170134750.0
238773840.0,13713161.0,-156925630.0
188763260.0,10841100.0,-124058024.0
272387700.0,15643891.0,-179017220.0
231425340.0,13291065.0,-152096060.0
246237220.0,14141839.0,-161830690.0
286547070.0,16457251.0,-188323040.0
260979620.0,14988803.0,-171519710.0
495681180.0,28470074.0,-325769730.0
494234660.0,28386988.0,-324819070.0
497238800.0,28559176.0,-326793280.0
493434400.0,28340718.0,-324293000.0
493435700.0,28340778.0,-324293820.0
488484400.0,28056454.0,-321039780.0
497424130.0,28569976.0,-326915170.0
586715200.0,33698470.0,-385598660.0
677443700.0,38909610.0,-445226880.0
501766850.0,28819508.0,-329769300.0
677438340.0,38909416.0,-445223420.0
655665400.0,37658830.0,-430913900.0
475763520.0,27325698.0,-312679400.0
488669760.0,28066976.0,-321161540.0
495682240.0,28470082.0,-325770430.0
501767900.0,28819570.0,-329770000.0
475763600.0,27325684.0,-312679420.0
461352130.0,26497988.0,-303208000.0
488483140.0,28056410.0,-321039040.0
469841150.0,26985508.0,-308787100.0
498388480.0,28625486.0,-327549000.0
488483700.0,28056428.0,-321039360.0
494233630.0,28386962.0,-324818370.0
635397100.0,36494696.0,-417593250.0
488669700.0,28066984.0,-321161540.0
477435620.0,27421714.0,-313778300.0
540960500.0,31070488.0,-355527940.0
475763650.0,27325690.0,-312679460.0
911096800.0,52330240.0,-598787840.0
1159817100.0,66616120.0,-762250800.0
458025340.0,26306848.0,-301021540.0
915166140.0,52563964.0,-601462200.0
477089100.0,27401762.0,-313550530.0
477088200.0,27401758.0,-313549950.0
410501820.0,23577226.0,-269788300.0
496856960.0,28537200.0,-326542340.0
919557500.0,52816184.0,-604348200.0
962356000.0,55274532.0,-632476160.0
618508400.0,35524536.0,-406493660.0
907686340.0,52134316.0,-596546240.0
684841800.0,39334550.0,-450089060.0
1070130800.0,61464936.0,-703307500.0
575494700.0,33053958.0,-378224350.0
911097500.0,52330280.0,-598788160.0
768804350.0,44157184.0,-505270700.0
684842700.0,39334628.0,-450089630.0
1137055000.0,65308850.0,-747291260.0
477088600.0,27401750.0,-313550270.0
412029250.0,23664940.0,-270792130.0
614224400.0,35278490.0,-403678100.0
919555700.0,52816156.0,-604347140.0
575494300.0,33053934.0,-378224030.0
1114520800.0,64014590.0,-732481500.0
1092212200.0,62733216.0,-717819800.0
429192000.0,24650730.0,-282071740.0
942865800.0,54154956.0,-619666800.0
5328520700.0,306058620.0,-3501993500.0
7461338600.0,428562780.0,-4903718000.0
6413873000.0,368398800.0,-4215305500.0
8136745000.0,467357100.0,-5347605500.0
7387004400.0,424293250.0,-4854863400.0
7946591000.0,456434940.0,-5222633000.0
7692728300.0,441853660.0,-5055790600.0
6413874000.0,368398980.0,-4215305700.0
5898120000.0,338774800.0,-3876343800.0
6242323500.0,358545300.0,-4102559700.0
8136751600.0,467357500.0,-5347609600.0
5894752000.0,338581540.0,-3874130400.0
8136743000.0,467356900.0,-5347604500.0
7461338000.0,428562620.0,-4903717000.0
5330061300.0,306146880.0,-3503005700.0
6413875000.0,368399000.0,-4215306500.0
8136748500.0,467357440.0,-5347608000.0
5731962000.0,329231100.0,-3767141600.0
6447587300.0,370335300.0,-4237463000.0
7387005000.0,424293340.0,-4854863400.0
6196310000.0,355902200.0,-4072319700.0
5498336000.0,315812380.0,-3613599200.0
7509289000.0,431317540.0,-4935231500.0
5898121000.0,338774850.0,-3876344800.0
7387005000.0,424293440.0,-4854864000.0
5898120000.0,338774880.0,-3876344300.0
279683740.0,16063218.0,-183812420.0
193250020.0,11098727.0,-127006750.0
292254140.0,16785104.0,-192073860.0
200458880.0,11512747.0,-131744510.0
296523620.0,17030352.0,-194879800.0
279686660.0,16063319.0,-183814300.0
226709390.0,13020399.0,-148996740.0
200459400.0,11512767.0,-131744840.0
215493980.0,12376249.0,-141625810.0
206536370.0,11861794.0,-135738740.0
215493440.0,12376233.0,-141625470.0
281885950.0,16189648.0,-185259730.0
219995680.0,12634795.0,-144584380.0
223571420.0,12840167.0,-146934420.0
292253440.0,16785080.0,-192073380.0
189357760.0,10875182.0,-124448700.0
215492930.0,12376206.0,-141625120.0
193250560.0,11098745.0,-127007090.0
226710460.0,13020441.0,-148997440.0
279686300.0,16063313.0,-183814080.0
200531440.0,11516935.0,-131792216.0
365625730.0,20999564.0,-240294980.0
189357250.0,10875159.0,-124448350.0
334086270.0,19188016.0,-219566700.0
279685950.0,16063300.0,-183813860.0
358044740.0,20564200.0,-235312600.0
376288220.0,21612066.0,-247302540.0
552181600.0,31715112.0,-362902750.0
383509860.0,22026830.0,-252048700.0
455697400.0,26173124.0,-299491550.0
537388300.0,30865440.0,-353180260.0
383509300.0,22026826.0,-252048370.0
476483260.0,27367094.0,-313152420.0
476481730.0,27367046.0,-313151460.0
482759300.0,27727560.0,-317277150.0
455697730.0,26173148.0,-299491780.0
476482880.0,27367076.0,-313152200.0
305391940.0,17539984.0,-200708300.0
305392860.0,17540012.0,-200708930.0
547227400.0,31430566.0,-359646720.0
455698020.0,26173172.0,-299491970.0
280612800.0,16116764.0,-184423070.0
280611870.0,16116728.0,-184422500.0
497818780.0,28592636.0,-327174530.0
476482620.0,27367078.0,-313152000.0
280613730.0,16116780.0,-184423680.0
258162500.0,14827394.0,-169668420.0
557159300.0,32000968.0,-366174080.0
542296400.0,31147358.0,-356405950.0
268287580.0,15408866.0,-176322750.0
353831230.0,20322208.0,-232543420.0
2182275300.0,125344590.0,-1434227800.0
7259113500.0,416947870.0,-4770812000.0
3309174300.0,190071380.0,-2174845000.0
7337116700.0,421428030.0,-4822076400.0
8465446000.0,486237300.0,-5563633000.0
7259113500.0,416947800.0,-4770812000.0
6548551700.0,376134880.0,-4303819000.0
2773203000.0,159286270.0,-1822595500.0
5807265000.0,333556600.0,-3816632300.0
10247137000.0,588573440.0,-6734592000.0
10247136000.0,588573440.0,-6734590000.0
6916443000.0,397265570.0,-4545602600.0
12297904000.0,706365630.0,-8082390000.0
9842127000.0,565311100.0,-6468411400.0
12518772000.0,719051900.0,-8227548000.0
12053103000.0,692304960.0,-7921502700.0
10247137000.0,588573600.0,-6734591500.0
10247137000.0,588573600.0,-6734591500.0
4358925000.0,250366850.0,-2864758800.0
5807265000.0,333556740.0,-3816632300.0
3750800100.0,215437440.0,-2465089000.0
2203896600.0,126586456.0,-1448437800.0
8465446000.0,486237280.0,-5563633700.0
12518769000.0,719051650.0,-8227546000.0
12518770000.0,719051840.0,-8227547000.0
3750800400.0,215437470.0,-2465089000.0
12518769000.0,719051650.0,-8227546000.0
516323970.0,29655520.0,-339336450.0
516323650.0,29655504.0,-339336220.0
1414696600.0,81256120.0,-929762050.0
1047125400.0,60143600.0,-688188000.0
1954944100.0,112286880.0,-1284821900.0
1150462000.0,66079020.0,-756102660.0
1689733400.0,97053710.0,-1110520800.0
6462144500.0,371171230.0,-4247029800.0
1414696200.0,81256130.0,-929761860.0
6462146000.0,371171300.0,-4247031000.0
4402279400.0,252856910.0,-2893251800.0
1414696800.0,81256130.0,-929762100.0
3152469800.0,181070270.0,-2071856100.0
6292194300.0,361409950.0,-4135336200.0
4617398000.0,265212910.0,-3034631200.0
1047125950.0,60143660.0,-688188400.0
2825323500.0,162279710.0,-1856849700.0
4617397000.0,265212850.0,-3034631200.0
2825323500.0,162279710.0,-1856849500.0
5589043000.0,321021950.0,-3673213000.0
4042896000.0,232214640.0,-2657059000.0
1184126600.0,68012696.0,-778227600.0
6462145500.0,371171300.0,-4247030300.0
1954944500.0,112286860.0,-1284822000.0
1635781900.0,93954840.0,-1075063000.0
2825323500.0,162279710.0,-1856849900.0
617835100.0,35486110.0,-406051260.0
617835400.0,35486136.0,-406051460.0
345196670.0,19826332.0,-226868660.0
312089280.0,17924680.0,-205109950.0
340829730.0,19575504.0,-223998660.0
208883150.0,11996816.0,-137281170.0
345196350.0,19826318.0,-226868450.0
337601730.0,19390160.0,-221877220.0
241536200.0,13872262.0,-158741250.0
353706180.0,20315108.0,-232461280.0
338821200.0,19460180.0,-222678620.0
340829730.0,19575504.0,-223998640.0
323888320.0,18602412.0,-212864480.0
327615680.0,18816508.0,-215314130.0
222621170.0,12785879.0,-146310020.0
354483500.0,20359744.0,-232972130.0
353706180.0,20315106.0,-232461280.0
237923580.0,13664805.0,-156367020.0
329855230.0,18945132.0,-216786020.0
208882510.0,11996801.0,-137280740.0
345196640.0,19826332.0,-226868640.0
193296220.0,11101562.0,-127037180.0
333961280.0,19181000.0,-219484600.0
340829730.0,19575506.0,-223998640.0
336386240.0,19320316.0,-221078320.0
345196670.0,19826340.0,-226868670.0
319604480.0,18356364.0,-210049090.0
241536830.0,13872277.0,-158741660.0
323888640.0,18602420.0,-212864700.0
355691500.0,20429128.0,-233766080.0
405950460.0,23315708.0,-266797060.0
391490560.0,22485188.0,-257293760.0
513482800.0,29492078.0,-337469060.0
513480450.0,29492010.0,-337467520.0
439444800.0,25239524.0,-288810050.0
367693630.0,21118366.0,-241654020.0
405950700.0,23315706.0,-266797150.0
513481020.0,29492028.0,-337467900.0
513480700.0,29492016.0,-337467780.0
429534100.0,24670296.0,-282296600.0
431802500.0,24800574.0,-283787420.0
353799170.0,20320340.0,-232522350.0
391491420.0,22485206.0,-257294300.0
493852830.0,28364572.0,-324567940.0
511533380.0,29380164.0,-336187900.0
493852060.0,28364530.0,-324567460.0
465861060.0,26756816.0,-306171330.0
494369540.0,28394234.0,-324907500.0
490291500.0,28160058.0,-322227330.0
501742900.0,28817796.0,-329753470.0
501742820.0,28817780.0,-329753400.0
465861250.0,26756816.0,-306171460.0
367692800.0,21118316.0,-241653470.0
465861200.0,26756822.0,-306171400.0
405950600.0,23315700.0,-266797090.0
511289150.0,29366156.0,-336027400.0
459834560.0,26410682.0,-302210560.0
338145380.0,19421244.0,-222234400.0
431802300.0,24800558.0,-283787300.0
541042300.0,31075148.0,-355581630.0
325135170.0,18673872.0,-213683860.0
541040900.0,31075106.0,-355580740.0
315874600.0,18142002.0,-207597660.0
401023970.0,23032758.0,-263559230.0
346550530.0,19903860.0,-227758380.0
533204450.0,30624946.0,-350430530.0
406036220.0,23320648.0,-266853400.0
533204480.0,30624948.0,-350430530.0
317222900.0,18219430.0,-208483790.0
317223420.0,18219444.0,-208484130.0
533204480.0,30624942.0,-350430530.0
387111840.0,22233630.0,-254415970.0
599879550.0,34454704.0,-394250560.0
598537860.0,34377600.0,-393368770.0
337407520.0,19378736.0,-221749470.0
346550000.0,19903852.0,-227758050.0
541042300.0,31075152.0,-355581630.0
387112130.0,22233634.0,-254416130.0
387111600.0,22233624.0,-254415800.0
337406980.0,19378728.0,-221749090.0
553797100.0,31807736.0,-363964350.0
315875070.0,18142036.0,-207597980.0
578321500.0,33216420.0,-380082200.0
557265500.0,32006964.0,-366243800.0
461903300.0,26529528.0,-303570180.0
1500408600.0,86179250.0,-986093300.0
1870488300.0,107436060.0,-1229316100.0
1203008600.0,69097170.0,-790637100.0
1759654300.0,101069810.0,-1156474100.0
1870493200.0,107436190.0,-1229319200.0
1461215900.0,83928060.0,-960335200.0
1572641400.0,90328160.0,-1033566100.0
1870490400.0,107436060.0,-1229317400.0
935338050.0,53722844.0,-614719500.0
895141400.0,51414056.0,-588301600.0
1701408000.0,97724380.0,-1118193700.0
1092924700.0,62774224.0,-718288100.0
1500407800.0,86179180.0,-986092900.0
1759654400.0,101069850.0,-1156474100.0
1852763900.0,106417880.0,-1217667300.0
1792872300.0,102977930.0,-1178305700.0
1572641000.0,90328100.0,-1033565900.0
1841021400.0,105743336.0,-1209950000.0
1500408000.0,86179230.0,-986093200.0
1092925600.0,62774264.0,-718288700.0
1796046600.0,103160110.0,-1180391700.0
1474568800.0,84695010.0,-969111040.0
1796048300.0,103160200.0,-1180392800.0
1759654300.0,101069810.0,-1156474100.0
895142200.0,51414092.0,-588302200.0
1870491500.0,107436104.0,-1229318100.0
1852763900.0,106417890.0,-1217667300.0
1585721500.0,91079464.0,-1042162500.0
595026700.0,34176204.0,-391061220.0
577065200.0,33144618.0,-379256700.0
499921820.0,28713460.0,-328556670.0
486789120.0,27959166.0,-319925700.0
611278850.0,35109730.0,-401742460.0
439303940.0,25231800.0,-288717630.0
577211840.0,33153004.0,-379353020.0
556079500.0,31939060.0,-365464480.0
577209800.0,33152944.0,-379351680.0
560989600.0,32221100.0,-368691460.0
556793900.0,31980228.0,-365934080.0
570763900.0,32782548.0,-375115300.0
595026370.0,34176196.0,-391061060.0
586702100.0,33698044.0,-385590180.0
411171420.0,23615930.0,-270228480.0
556080060.0,31939072.0,-365464800.0
595025700.0,34176170.0,-391060600.0
576719500.0,33124642.0,-379029440.0
578649300.0,33235588.0,-380297730.0
611758140.0,35137230.0,-402057470.0
595026500.0,34176210.0,-391061120.0
575462000.0,33052360.0,-378202940.0
586701950.0,33698044.0,-385590080.0
486788450.0,27959160.0,-319925220.0
577211100.0,33152992.0,-379352580.0
570762940.0,32782498.0,-375114660.0
439304670.0,25231816.0,-288718080.0
10333831000.0,593553300.0,-6791567400.0
9859470000.0,566306900.0,-6479809500.0
7268876300.0,417508500.0,-4777228000.0
8712692000.0,500438340.0,-5726127600.0
9859471000.0,566306940.0,-6479810600.0
10289525000.0,591008300.0,-6762448000.0
8536111000.0,490295500.0,-5610076000.0
10074171000.0,578638700.0,-6620915700.0
8594727000.0,493662600.0,-5648600000.0
8239418000.0,473254430.0,-5415084000.0
8911380000.0,511850700.0,-5856708600.0
10405954000.0,597695800.0,-6838968300.0
9859471000.0,566306800.0,-6479810600.0
8239417000.0,473254530.0,-5415083500.0
10331031000.0,593392700.0,-6789727000.0
10405956000.0,597695600.0,-6838969000.0
10400426000.0,597378300.0,-6835334700.0
6385785000.0,366785630.0,-4196845800.0
10400426000.0,597378400.0,-6835334000.0
6043483000.0,347124400.0,-3971879000.0
7268877300.0,417508380.0,-4777228300.0
7268875000.0,417508380.0,-4777227300.0
6044186000.0,347164670.0,-3972340200.0
7973505500.0,457980670.0,-5240322000.0
8536111000.0,490295460.0,-5610076000.0
8536111600.0,490295420.0,-5610076000.0
10405956000.0,597695740.0,-6838969300.0
9890900000.0,568112100.0,-6500465700.0
10074171000.0,578638850.0,-6620915700.0
665803160000.0,38242380000.0,-437577060000.0
680531460000.0,39088340000.0,-447256800000.0
717438300000.0,41208193000.0,-471512500000.0
599076240000.0,34409710000.0,-393723000000.0
680531460000.0,39088333000.0,-447256800000.0
491716100000.0,28243177000.0,-323164050000.0
422792130000.0,24284320000.0,-277866120000.0
520306160000.0,29885317000.0,-341954000000.0
584538800000.0,33574710000.0,-384168760000.0
730230300000.0,41942940000.0,-479919670000.0
680531460000.0,39088340000.0,-447256800000.0
730230300000.0,41942940000.0,-479919670000.0
550498140000.0,31619506000.0,-361796730000.0
703294540000.0,40395833000.0,-462217100000.0
680531460000.0,39088340000.0,-447256800000.0
631907500000.0,36295490000.0,-415300320000.0
562304700000.0,32297632000.0,-369556130000.0
668038200000.0,38370746000.0,-439045900000.0
730230300000.0,41942934000.0,-479919670000.0
491716050000.0,28243167000.0,-323164050000.0
684259800000.0,39302480000.0,-449707050000.0
685879900000.0,39395540000.0,-450771800000.0
584538800000.0,33574710000.0,-384168760000.0
562304700000.0,32297638000.0,-369556130000.0
407909900000.0,23429500000.0,-268085230000.0
422792130000.0,24284322000.0,-277866120000.0
520141640000.0,29875872000.0,-341845870000.0
550498140000.0,31619506000.0,-361796730000.0
443870480000.0,25495010000.0,-291719150000.0
956295700.0,54926364.0,-628493200.0
677228600.0,38897560.0,-445085630.0
781145800.0,44866264.0,-513381760.0
956295230.0,54926336.0,-628492860.0
830402300.0,47695350.0,-545753900.0
677227460.0,38897530.0,-445084930.0
830402750.0,47695344.0,-545754240.0
838493300.0,48160104.0,-551071400.0
951898240.0,54673708.0,-625603140.0
801579900.0,46039876.0,-526811360.0
659648800.0,37887904.0,-433531940.0
936693500.0,53800396.0,-615610240.0
936693600.0,53800412.0,-615610430.0
833305500.0,47862104.0,-547661950.0
951897700.0,54673710.0,-625602900.0
870379460.0,49991480.0,-572027500.0
936694700.0,53800412.0,-615611140.0
936695360.0,53800450.0,-615611460.0
832635140.0,47823600.0,-547221400.0
723535200.0,41557304.0,-475519170.0
781144600.0,44866210.0,-513381020.0
806692100.0,46333490.0,-530171260.0
951898560.0,54673750.0,-625603300.0
813980100.0,46752148.0,-534961100.0
830401900.0,47695350.0,-545753660.0
951897400.0,54673692.0,-625602560.0
903565250.0,51897664.0,-593837950.0
911552800.0,52356380.0,-599087300.0
671821700.0,38586972.0,-441532220.0
467232700.0,26835928.0,-307072860.0
1091471400.0,62690830.0,-717333000.0
1078374900.0,61938584.0,-708725900.0
839970750.0,48245110.0,-552042560.0
398163970.0,22868782.0,-261679710.0
803183940.0,46132068.0,-527865600.0
1034215550.0,59402156.0,-679703550.0
671822700.0,38587000.0,-441532800.0
467233730.0,26835952.0,-307073540.0
803184100.0,46132116.0,-527865730.0
839970370.0,48245104.0,-552042300.0
958137800.0,55032372.0,-629703940.0
912011100.0,52382936.0,-599388700.0
398162980.0,22868758.0,-261679140.0
1028475970.0,59072604.0,-675931400.0
1069515800.0,61429868.0,-702903500.0
